,name,github_id,category,npm_id,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,license,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
155,React Dashboard,flatlogic/react-dashboard,admin-dashboards,,https://github.com/flatlogic/react-dashboard,https://github.com/flatlogic/react-dashboard,2016-02-02 14:08:02.000,2021-07-22 10:28:49.000,2021-02-18 16:53:02.000,298,9.0,9.0,1324,1028.0,2020-10-07 10:43:47.000,1.4.0,5.0,"React Dashboard - isomorphic admin dashboard template (React.js, Bootstrap, Node.js, GraphQL, React Router, Babel,..",,,152,19,,MIT,,,,,True,2,['bootstrap'],https://flatlogic.com/templates/react-dashboard/demo,,,,,,,,
156,iconify,iconify/iconify,others,iconify,https://github.com/iconify/iconify,https://github.com/iconify/iconify,2017-02-22 15:23:59.000,2021-07-21 09:06:20.000,2021-07-20 18:03:16.000,23,10.0,52.0,619,212.0,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",38.0,36.0,3,19,https://www.npmjs.com/package/iconify,Apache-2.0,2020-05-17 01:07:13.697,2.0,984.0,984.0,True,3,,,,,,,,,,
157,coreui-free-bootstrap-admin-template,coreui/coreui-free-bootstrap-admin-template,admin-dashboards,,https://github.com/coreui/coreui-free-bootstrap-admin-template,https://github.com/coreui/coreui-free-bootstrap-admin-template,2016-08-04 12:30:57.000,2021-07-05 15:45:38.000,2021-07-05 15:44:01.000,2891,21.0,442.0,10877,,2021-07-05 15:45:38.000,4.0.1,34.0,CoreUI is free bootstrap admin template.,,,26,18,,MIT,,,,1.0,True,2,,,48.0,,,,,,,
158,Remotion,remotion-dev/remotion,others,,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,2020-06-23 19:49:10.000,2021-07-22 16:19:15.000,2021-07-22 09:02:57.000,294,40.0,195.0,7856,,2021-07-13 12:14:50.000,2.2.0,35.0,Create videos programmatically in React.,144.0,144.0,60,18,,,,,,,False,3,,,,,,,,,,
159,Radix Primitives,radix-ui/primitives,ui-frameworks,@radix-ui/utils,https://github.com/radix-ui/primitives,https://github.com/radix-ui/primitives,2020-06-19 13:23:22.000,2021-07-22 17:10:40.000,2021-07-19 12:19:55.000,33,54.0,151.0,1144,,2021-01-27 10:06:42.425,0.0.3,3.0,"An open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by..",2.0,2.0,10,18,https://www.npmjs.com/package/@radix-ui/utils,MIT,2021-01-27 10:06:42.425,0.0,11647.0,11647.0,True,3,,,,,,,,,,
160,glide-data-grid,glideapps/glide-data-grid,data-tables,@glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,2020-10-28 04:19:29.000,2021-07-18 23:05:56.315,2021-07-18 23:05:16.000,41,11.0,18.0,510,,2021-07-18 23:05:56.315,2.2.4,61.0,"A high-performance React grid component, with rich rendering and first-class TypeScript support.",9.0,9.0,12,18,https://www.npmjs.com/package/@glideapps/glide-data-grid,MIT,2021-07-18 23:05:56.315,,2024.0,2024.0,True,3,,,,,,,,,,
161,dashboard-ui-kit,march08/dashboard-ui-kit,ui-frameworks,@duik/it,https://github.com/march08/dashboard-ui-kit,https://github.com/march08/dashboard-ui-kit,2019-02-27 06:58:38.000,2021-06-04 23:36:39.000,2020-05-19 14:07:37.000,23,18.0,10.0,177,202.0,2020-05-14 18:39:21.000,0.6.0,36.0,React UI components for rapid development.,21.0,20.0,1,18,https://www.npmjs.com/package/@duik/it,MIT,2020-05-14 18:31:07.948,1.0,927.0,927.0,False,3,,,,,,,,,,
162,React Material Admin,flatlogic/react-material-admin,admin-dashboards,,https://github.com/flatlogic/react-material-admin,https://github.com/flatlogic/react-material-admin,2019-04-24 12:47:06.000,2021-06-05 01:06:39.000,2021-04-13 09:36:57.000,390,11.0,19.0,1121,78.0,2021-02-02 10:54:17.000,1.3.2,8.0,React Material Admin is a React template built with Material-UI.,,,9,17,,MIT,,,,,True,3,['material-ui'],https://flatlogic.com/templates/react-material-admin/demo,,,,,,,,
163,orb,nnajm/orb,data-tables,orb,https://github.com/nnajm/orb,https://github.com/nnajm/orb,2014-11-11 13:09:07.000,2020-12-30 22:32:47.000,2020-12-30 22:32:47.000,161,72.0,23.0,523,78.0,2015-06-29 00:03:49.124,1.0.9,9.0,Pivot table javascript library.,21.0,17.0,2,17,https://www.npmjs.com/package/orb,MIT,2015-06-29 00:03:49.124,4.0,165.0,165.0,True,3,,https://nnajm.github.io/orb/,,,,,,,,
164,react-nice-avatar,chilllab/react-nice-avatar,other-components,react-nice-avatar,https://github.com/chilllab/react-nice-avatar,https://github.com/chilllab/react-nice-avatar,2021-05-29 15:41:45.000,2021-07-02 03:04:01.000,2021-07-02 03:03:51.000,30,,6.0,464,,2021-06-28 11:58:31.619,1.2.1,13.0,react library for generating avatar.,12.0,12.0,8,17,https://www.npmjs.com/package/react-nice-avatar,MIT,2021-06-28 11:58:31.619,,795.0,795.0,True,3,,,,,,,,,,
165,reactdatagrid,inovua/reactdatagrid,data-tables,@inovua/reactdatagrid-community,https://github.com/inovua/reactdatagrid,https://github.com/inovua/reactdatagrid,2020-10-07 13:47:44.000,2021-07-15 07:35:24.000,2021-07-15 07:35:15.000,12,22.0,92.0,169,279.0,2021-07-15 07:36:00.000,4.1.24,70.0,Empower Your Data with the best React Data Grid there is.,0.0,,1,17,https://www.npmjs.com/package/@inovua/reactdatagrid-community,MIT,2021-07-15 07:34:47.101,0.0,5434.0,5434.0,True,3,,https://reactdatagrid.io/demo,,,,,,,,
166,React SaaS Template,dunky11/react-saas-template,admin-dashboards,,https://github.com/dunky11/react-saas-template,https://github.com/dunky11/react-saas-template,2020-01-30 23:38:23.000,2021-07-20 15:54:44.000,2021-07-20 15:54:36.000,269,,9.0,1155,1234.0,,,,Template for building an SaaS / admin website using React + Material-UI.,,,8,16,,MIT,,,,,True,3,,https://reactsaastemplate.com/,,,,,,,,
167,Material Kit React,devias-io/material-kit-react,admin-dashboards,,https://github.com/devias-io/material-kit-react,https://github.com/devias-io/material-kit-react,2019-05-02 15:25:39.000,2021-05-18 20:47:11.000,2021-04-18 07:25:48.000,1185,13.0,16.0,3146,,2019-07-29 07:50:25.000,1.0.0,1.0,"React Dashboard made with Material UIs components. Our pro template contains features like TypeScript version,..",,,8,15,,MIT,,,,,True,3,['material-ui'],https://react-material-dashboard.devias.io/app/dashboard,,,,,,,,
168,datav,datav-io/datav,others,,https://github.com/datav-io/datav,https://github.com/datav-io/datav,2017-09-28 03:36:52.000,2021-07-19 00:46:39.000,2021-07-19 00:46:39.000,464,18.0,5.0,2651,332.0,,,,"Beautiful and interactive data visualization platform, for metrics,logs,traces and big-screens.",,,5,15,,Apache-2.0,,,,,True,3,,,,,,,,,,
169,Luna,rvpanoz/luna,dev-tools,,https://github.com/rvpanoz/luna,https://github.com/rvpanoz/luna,2017-09-18 22:22:06.000,2020-11-01 09:43:41.000,2020-10-31 22:27:04.000,41,9.0,84.0,970,1491.0,2020-10-29 23:06:39.000,.3.4.6,26.0,Manage npm dependencies through a modern UI.,,,10,15,,GPL-3.0,,,,171.0,True,3,,,7548.0,,,,,,,
170,React Ansi,RaoHai/react-ansi,other-components,react-ansi,https://github.com/RaoHai/react-ansi,https://github.com/RaoHai/react-ansi,2019-05-29 15:39:22.000,2021-07-21 21:39:00.000,2020-12-17 09:06:28.000,4,4.0,2.0,17,115.0,2020-12-17 09:09:03.463,2.1.4,23.0,A foldable and searchable ansi log viewer for React.,11.0,11.0,4,15,https://www.npmjs.com/package/react-ansi,MIT,2020-12-17 09:09:03.463,,559.0,559.0,False,3,,,,,,,,,,
171,Volt React Dashboard,themesberg/volt-react-dashboard,admin-dashboards,,https://github.com/themesberg/volt-react-dashboard,https://github.com/themesberg/volt-react-dashboard,2021-01-20 16:17:34.000,2021-02-13 10:39:35.000,2021-02-13 10:39:35.000,100,1.0,2.0,370,44.0,2021-01-22 09:58:07.000,1.0.0,1.0,A React.js admin dashboard template and UI library based on Bootstrap 5.,1.0,1.0,3,12,,MIT,,,,,True,3,['bootstrap'],https://demo.themesberg.com/volt-react-dashboard/,,,,,,,,
172,Notus React,creativetimofficial/notus-react,admin-dashboards,,https://github.com/creativetimofficial/notus-react,https://github.com/creativetimofficial/notus-react,2020-09-01 07:23:16.000,2021-03-19 12:58:05.000,2021-03-19 12:57:49.000,86,,3.0,350,,2021-03-19 12:58:05.000,1.1.0,2.0,Notus React: Free Tailwind CSS UI Kit and Admin.,,,2,12,,MIT,,,,,True,3,,https://demos.creative-tim.com/notus-react/,,,,,,,,
173,matx-react,uilibrary/matx-react,admin-dashboards,,https://github.com/uilibrary/matx-react,https://github.com/uilibrary/matx-react,2020-01-16 10:56:54.000,2021-07-05 07:48:40.000,2021-07-05 07:45:12.000,183,2.0,9.0,472,18.0,,,,Matx React Redux Material Design Admin Dashboard Template.,,,2,11,,MIT,,,,,True,3,,,,,,,,,,
174,Material-UI Theme Creator,bareynol/mui-theme-creator,dev-tools,,https://github.com/bareynol/mui-theme-creator,https://github.com/bareynol/mui-theme-creator,2020-08-25 14:51:49.000,2020-08-27 18:19:42.000,2020-08-27 18:08:37.000,18,6.0,2.0,89,102.0,,,,A tool to help design and customize themes for the Material-UI component library. Includes basic site templates to..,,,1,7,,0BSD,,,,,False,3,['material-ui'],https://bareynol.github.io/mui-theme-creator/,,,,,,,,
