,name,github_id,category,npm_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,trending,demo_url,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
155,React Dashboard,flatlogic/react-dashboard,admin-dashboards,,https://github.com/flatlogic/react-dashboard,https://github.com/flatlogic/react-dashboard,MIT,2016-02-02 14:08:02.000,2021-07-22 10:28:49.000,2021-02-18 16:53:02.000,301,9.0,9.0,1326,1028.0,2020-10-07 10:43:47.000,1.4.0,5.0,"React Dashboard - isomorphic admin dashboard template (React.js, Bootstrap, Node.js, GraphQL, React Router, Babel,..",,,152,19,,,,,,True,2,['bootstrap'],,https://flatlogic.com/templates/react-dashboard/demo,,,,,,,
156,iconify,iconify/iconify,others,iconify,https://github.com/iconify/iconify,https://github.com/iconify/iconify,Apache-2.0,2017-02-22 15:23:59.000,2021-07-21 09:06:20.000,2021-07-20 18:03:16.000,24,8.0,55.0,637,212.0,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",38.0,36.0,3,19,https://www.npmjs.com/package/iconify,2020-05-17 01:07:13.697,2.0,921.0,921.0,True,3,,,,,,,,,,
157,coreui-free-bootstrap-admin-template,coreui/coreui-free-bootstrap-admin-template,admin-dashboards,,https://github.com/coreui/coreui-free-bootstrap-admin-template,https://github.com/coreui/coreui-free-bootstrap-admin-template,MIT,2016-08-04 12:30:57.000,2021-07-05 15:45:38.000,2021-07-05 15:44:01.000,2891,21.0,444.0,10890,,2021-07-05 15:45:38.000,4.0.1,34.0,CoreUI is free bootstrap admin template.,,,26,18,,,,,1.0,True,2,,,,48.0,,,,,,
158,Remotion,remotion-dev/remotion,others,,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,,2020-06-23 19:49:10.000,2021-08-05 16:18:43.000,2021-08-05 06:51:47.000,294,38.0,200.0,8023,,2021-07-30 13:25:37.000,2.2.4,36.0,Create videos programmatically in React.,154.0,154.0,61,18,,,,,,False,3,,,,,,,,,,
159,Radix Primitives,radix-ui/primitives,ui-frameworks,@radix-ui/utils,https://github.com/radix-ui/primitives,https://github.com/radix-ui/primitives,MIT,2020-06-19 13:23:22.000,2021-08-05 15:01:22.000,2021-08-04 11:21:12.000,35,55.0,156.0,1203,,2021-01-27 10:06:42.425,0.0.3,3.0,"An open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by..",2.0,2.0,10,18,https://www.npmjs.com/package/@radix-ui/utils,2021-01-27 10:06:42.425,0.0,10607.0,10607.0,True,3,,,,,,,,,,
160,dashboard-ui-kit,march08/dashboard-ui-kit,ui-frameworks,@duik/it,https://github.com/march08/dashboard-ui-kit,https://github.com/march08/dashboard-ui-kit,MIT,2019-02-27 06:58:38.000,2021-06-04 23:36:39.000,2020-05-19 14:07:37.000,23,18.0,10.0,176,202.0,2020-05-14 18:39:21.000,0.6.0,36.0,React UI components for rapid development.,23.0,22.0,1,18,https://www.npmjs.com/package/@duik/it,2020-05-14 18:31:07.948,1.0,911.0,911.0,False,3,,,,,,,,,,
161,orb,nnajm/orb,data-tables,orb,https://github.com/nnajm/orb,https://github.com/nnajm/orb,MIT,2014-11-11 13:09:07.000,2020-12-30 22:32:47.000,2020-12-30 22:32:47.000,161,72.0,23.0,523,78.0,2015-06-29 00:03:49.124,1.0.9,9.0,Pivot table javascript library.,21.0,17.0,2,17,https://www.npmjs.com/package/orb,2015-06-29 00:03:49.124,4.0,194.0,194.0,True,3,,,https://nnajm.github.io/orb/,,,,,,,
162,glide-data-grid,glideapps/glide-data-grid,data-tables,@glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,MIT,2020-10-28 04:19:29.000,2021-07-18 23:05:56.315,2021-07-18 23:05:16.000,42,11.0,18.0,515,,2021-07-18 23:05:56.315,2.2.4,61.0,"A high-performance React grid component, with rich rendering and first-class TypeScript support.",9.0,9.0,12,17,https://www.npmjs.com/package/@glideapps/glide-data-grid,2021-07-18 23:05:56.315,,1026.0,1026.0,True,3,,,,,,,,,,
163,react-nice-avatar,chilllab/react-nice-avatar,other-components,react-nice-avatar,https://github.com/chilllab/react-nice-avatar,https://github.com/chilllab/react-nice-avatar,MIT,2021-05-29 15:41:45.000,2021-08-05 11:26:07.000,2021-08-05 11:26:07.000,30,,6.0,473,,2021-07-24 13:55:00.577,1.2.2,14.0,react library for generating avatar.,14.0,14.0,8,17,https://www.npmjs.com/package/react-nice-avatar,2021-07-24 13:55:00.577,,897.0,897.0,True,3,,,,,,,,,,
164,reactdatagrid,inovua/reactdatagrid,data-tables,@inovua/reactdatagrid-community,https://github.com/inovua/reactdatagrid,https://github.com/inovua/reactdatagrid,MIT,2020-10-07 13:47:44.000,2021-08-02 12:05:55.000,2021-08-02 12:05:46.000,12,23.0,96.0,173,280.0,2021-07-15 07:36:00.000,4.1.24,70.0,Empower Your Data with the best React Data Grid there is.,0.0,,1,17,https://www.npmjs.com/package/@inovua/reactdatagrid-community,2021-07-15 07:34:47.101,0.0,5719.0,5719.0,True,3,,,https://reactdatagrid.io/demo,,,,,,,
165,React SaaS Template,dunky11/react-saas-template,admin-dashboards,,https://github.com/dunky11/react-saas-template,https://github.com/dunky11/react-saas-template,MIT,2020-01-30 23:38:23.000,2021-08-02 04:25:57.000,2021-07-20 15:54:36.000,272,,9.0,1172,1234.0,,,,Template for building an SaaS / admin website using React + Material-UI.,,,8,16,,,,,,True,3,,,https://reactsaastemplate.com/,,,,,,,
166,React Material Admin,flatlogic/react-material-admin,admin-dashboards,,https://github.com/flatlogic/react-material-admin,https://github.com/flatlogic/react-material-admin,MIT,2019-04-24 12:47:06.000,2021-06-05 01:06:39.000,2021-04-13 09:36:57.000,392,11.0,19.0,1130,78.0,2021-02-02 10:54:17.000,1.3.2,8.0,React Material Admin is a React template built with Material-UI.,,,9,16,,,,,,True,3,['material-ui'],,https://flatlogic.com/templates/react-material-admin/demo,,,,,,,
167,Material Kit React,devias-io/material-kit-react,admin-dashboards,,https://github.com/devias-io/material-kit-react,https://github.com/devias-io/material-kit-react,MIT,2019-05-02 15:25:39.000,2021-08-04 03:12:56.000,2021-04-18 07:25:48.000,1210,14.0,16.0,3180,,2019-07-29 07:50:25.000,1.0.0,1.0,"React Dashboard made with Material UIs components. Our pro template contains features like TypeScript version,..",,,8,15,,,,,,True,3,['material-ui'],,https://react-material-dashboard.devias.io/app/dashboard,,,,,,,
168,datav,datav-io/datav,others,,https://github.com/datav-io/datav,https://github.com/datav-io/datav,Apache-2.0,2017-09-28 03:36:52.000,2021-08-03 08:24:40.000,2021-08-03 08:19:48.000,461,20.0,5.0,2653,337.0,,,,"Modern apm for metrics,traces and logs. Datav has fully native support for @open-telemetry, is an open-source..",,,5,15,,,,,,True,3,,,,,,,,,,
169,Luna,rvpanoz/luna,dev-tools,,https://github.com/rvpanoz/luna,https://github.com/rvpanoz/luna,GPL-3.0,2017-09-18 22:22:06.000,2020-11-01 09:43:41.000,2020-10-31 22:27:04.000,41,9.0,84.0,969,1491.0,2020-10-29 23:06:39.000,.3.4.6,26.0,Manage npm dependencies through a modern UI.,,,10,15,,,,,168.0,True,3,,,,7583.0,,,,,,
170,React Ansi,RaoHai/react-ansi,other-components,react-ansi,https://github.com/RaoHai/react-ansi,https://github.com/RaoHai/react-ansi,MIT,2019-05-29 15:39:22.000,2021-07-29 21:24:11.000,2020-12-17 09:06:28.000,4,4.0,2.0,17,115.0,2020-12-17 09:09:03.463,2.1.4,23.0,A foldable and searchable ansi log viewer for React.,11.0,11.0,4,15,https://www.npmjs.com/package/react-ansi,2020-12-17 09:09:03.463,,539.0,539.0,False,3,,,,,,,,,,
171,Volt React Dashboard,themesberg/volt-react-dashboard,admin-dashboards,,https://github.com/themesberg/volt-react-dashboard,https://github.com/themesberg/volt-react-dashboard,MIT,2021-01-20 16:17:34.000,2021-07-26 11:03:59.000,2021-07-26 11:03:54.000,103,1.0,2.0,382,46.0,2021-01-22 09:58:07.000,1.0.0,1.0,A React.js admin dashboard template and UI library based on Bootstrap 5.,1.0,1.0,3,13,,,,,,True,3,['bootstrap'],,https://demo.themesberg.com/volt-react-dashboard/,,,,,,,
172,Notus React,creativetimofficial/notus-react,admin-dashboards,,https://github.com/creativetimofficial/notus-react,https://github.com/creativetimofficial/notus-react,MIT,2020-09-01 07:23:16.000,2021-03-19 12:58:05.000,2021-03-19 12:57:49.000,87,,3.0,359,,2021-03-19 12:58:05.000,1.1.0,2.0,Notus React: Free Tailwind CSS UI Kit and Admin.,,,2,12,,,,,,True,3,,,https://demos.creative-tim.com/notus-react/,,,,,,,
173,matx-react,uilibrary/matx-react,admin-dashboards,,https://github.com/uilibrary/matx-react,https://github.com/uilibrary/matx-react,MIT,2020-01-16 10:56:54.000,2021-07-05 07:48:40.000,2021-07-05 07:45:12.000,183,2.0,9.0,477,18.0,,,,Matx React Redux Material Design Admin Dashboard Template.,,,2,11,,,,,,True,3,,,,,,,,,,
174,Material-UI Theme Creator,bareynol/mui-theme-creator,dev-tools,,https://github.com/bareynol/mui-theme-creator,https://github.com/bareynol/mui-theme-creator,0BSD,2020-08-25 14:51:49.000,2020-08-27 18:19:42.000,2020-08-27 18:08:37.000,19,6.0,2.0,92,102.0,,,,A tool to help design and customize themes for the Material-UI component library. Includes basic site templates to..,,,1,7,,,,,,False,3,['material-ui'],,https://bareynol.github.io/mui-theme-creator/,,,,,,,
