,name,github_id,npm_id,category,maven_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,show,projectrank_placing,labels,demo_url,trending,nuget_id,pypi_id,github_release_downloads,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,conda_id,conda_url,conda_latest_release_published_at,conda_total_downloads,brew_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,new_addition
207,Material Kit React,devias-io/material-kit-react,,admin-dashboards,,https://github.com/devias-io/material-kit-react,https://github.com/devias-io/material-kit-react,MIT,2019-05-02 15:25:39.000,2021-12-09 01:15:45.000,2021-11-09 09:54:10.000,72.0,5.0,1377,60.0,55.0,5.0,30.0,3539,,,,"React Dashboard made with Material UIs components. Our pro template contains features like TypeScript version,..",312.0,312.0,11.0,20,,,,,,,,,True,2,['material-ui'],,4.0,,,,,,,,,,,,,,,,,,,,,,,
208,codejar,antonmedv/codejar,codejar,editors,,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-09-13 19:31:52.000,2021-08-14 10:52:28.000,82.0,,74,15.0,24.0,14.0,35.0,1053,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,188.0,183.0,17.0,20,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,5.0,13956.0,13956.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
209,atomic-layout,kettanaito/atomic-layout,atomic-layout,others,,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,MIT,2018-05-09 15:52:48.000,2021-09-21 12:55:49.000,2021-09-03 17:23:39.000,688.0,,27,17.0,170.0,28.0,159.0,1046,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,"Build declarative, responsive layouts in React using CSS Grid.",91.0,88.0,14.0,20,https://www.npmjs.com/package/atomic-layout,2020-08-06 08:18:56.996,3.0,2958.0,2958.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
210,reactdatagrid,inovua/reactdatagrid,@inovua/reactdatagrid-community,data-tables,,https://github.com/inovua/reactdatagrid,https://github.com/inovua/reactdatagrid,MIT,2020-10-07 13:47:44.000,2022-01-13 10:42:57.000,2022-01-13 10:19:38.000,390.0,83.0,20,10.0,57.0,49.0,126.0,245,2022-01-10 12:19:00.800,4.5.9,92.0,Empower Your Data with the best React Data Grid there is.,2.0,,1.0,20,https://www.npmjs.com/package/@inovua/reactdatagrid-community,2022-01-10 12:19:00.800,2.0,9541.0,9541.0,,,,True,3,,https://reactdatagrid.io/demo,,,,,,,,,,,,,,,,,,,,,,,,
211,liveblocks,liveblocks/liveblocks,@liveblocks/react,others,,https://github.com/liveblocks/liveblocks,https://github.com/liveblocks/liveblocks,Apache-2.0,2021-05-25 15:25:51.000,2022-01-12 19:58:43.000,2022-01-06 23:14:55.000,163.0,95.0,10,3.0,36.0,7.0,5.0,139,2022-01-05 13:02:26.000,0.13.2,44.0,This repository is a set of open-source packages for building performant and reliable multiplayer experiences.,23.0,23.0,5.0,20,https://www.npmjs.com/package/@liveblocks/react,2022-01-05 12:55:32.266,,4268.0,4268.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
212,React Dashboard,flatlogic/react-dashboard,,admin-dashboards,,https://github.com/flatlogic/react-dashboard,https://github.com/flatlogic/react-dashboard,MIT,2016-02-02 14:08:02.000,2021-10-08 14:14:10.000,2021-02-18 16:53:02.000,1028.0,,311,57.0,28.0,9.0,10.0,1363,2020-10-07 10:43:47.000,1.4.0,5.0,"React Dashboard - isomorphic admin dashboard template (React.js, Bootstrap, Node.js, GraphQL, React Router, Babel,..",,,152.0,18,,,,,,,,,True,2,['bootstrap'],https://flatlogic.com/templates/react-dashboard/demo,,,,,,,,,,,,,,,,,,,,,,,,
213,shards-react,designrevision/shards-react,shards-react,ui-frameworks,,https://github.com/DesignRevision/shards-react,https://github.com/DesignRevision/shards-react,MIT,2018-12-27 17:50:22.000,2021-08-10 21:10:25.000,2019-02-25 18:54:18.000,9.0,,75,6.0,14.0,34.0,8.0,707,2019-02-25 18:54:46.150,1.0.3,9.0,A beautiful and modern React design system.,3146.0,3070.0,1.0,18,https://www.npmjs.com/package/shards-react,2019-02-25 18:54:46.150,76.0,5921.0,5921.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
214,react-nice-avatar,dapilab/react-nice-avatar,react-nice-avatar,other-components,,https://github.com/dapilab/react-nice-avatar,https://github.com/dapilab/react-nice-avatar,MIT,2021-05-29 15:41:45.000,2021-10-30 07:53:21.000,2021-10-30 07:53:21.000,111.0,1.0,39,5.0,19.0,1.0,8.0,591,2021-08-30 02:16:32.000,1.2.4,16.0,react library for generating avatar.,68.0,68.0,8.0,18,https://www.npmjs.com/package/react-nice-avatar,2021-08-30 01:34:00.467,,1235.0,1235.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
215,orb,nnajm/orb,orb,data-tables,,https://github.com/nnajm/orb,https://github.com/nnajm/orb,MIT,2014-11-11 13:09:07.000,2020-12-30 22:32:47.000,2020-12-30 22:32:47.000,78.0,,161,49.0,8.0,72.0,23.0,533,2015-06-29 00:03:49.124,1.0.9,9.0,Pivot table javascript library.,21.0,17.0,2.0,18,https://www.npmjs.com/package/orb,2015-06-29 00:03:49.124,4.0,307.0,307.0,,,,False,3,,https://nnajm.github.io/orb/,,orb,,,,,,,,,,,,,,,,,,,,,,
216,FancyGrid,FancyGrid/FancyGrid,fancygrid,data-tables,,https://github.com/FancyGrid/FancyGrid,https://github.com/FancyGrid/FancyGrid,,2016-07-25 07:33:26.000,2021-12-18 16:23:38.909,2021-12-18 16:22:42.000,241.0,1.0,47,18.0,5.0,32.0,123.0,181,2021-12-18 16:23:38.909,1.7.159,186.0,FancyGrid - JavaScript grid library with charts integration and server communication.,45.0,41.0,2.0,18,https://www.npmjs.com/package/fancygrid,2021-12-18 16:23:38.909,4.0,1566.0,1566.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
217,bulletproof-react,alan2207/bulletproof-react,,others,,https://github.com/alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,MIT,2021-05-30 14:47:16.000,2021-12-22 16:09:29.000,2021-12-22 16:09:29.000,138.0,19.0,528,94.0,28.0,7.0,19.0,8309,,,,"A simple, scalable, and powerful architecture for building production ready React applications.",,,21.0,17,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
218,chartify,kis/chartify,chartify,data-viz,,https://github.com/kis/chartify,https://github.com/kis/chartify,MIT,2016-11-12 21:23:56.000,2022-01-13 14:03:31.000,2020-04-18 14:37:19.000,309.0,,23,9.0,46.0,12.0,7.0,672,2019-08-01 20:11:58.852,3.6.0,48.0,React.js plugin for building charts using CSS.,30.0,26.0,3.0,17,https://www.npmjs.com/package/chartify,2019-08-01 20:11:58.852,4.0,126.0,126.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
219,React SaaS Template,dunky11/react-saas-template,,admin-dashboards,,https://github.com/dunky11/react-saas-template,https://github.com/dunky11/react-saas-template,MIT,2020-01-30 23:38:23.000,2021-12-30 18:27:15.000,2021-09-08 10:53:49.000,1268.0,,320,32.0,499.0,,9.0,1422,,,,Template for building an SaaS / admin website using React + Material-UI.,,,8.0,16,,,,,,,,,True,3,,https://reactsaastemplate.com/,,,,,,,,,,,,,,,,,,,,,,,,
220,React Material Admin,flatlogic/react-material-admin,,admin-dashboards,,https://github.com/flatlogic/react-material-admin,https://github.com/flatlogic/react-material-admin,MIT,2019-04-24 12:47:06.000,2022-01-13 11:58:55.000,2021-04-13 09:36:57.000,78.0,,436,45.0,33.0,11.0,19.0,1247,2021-02-02 10:54:17.000,1.3.2,8.0,React Material Admin is a React template built with Material-UI.,,,9.0,16,,,,,,,,,True,3,['material-ui'],https://flatlogic.com/templates/react-material-admin/demo,,,,,,,,,,,,,,,,,,,,,,,,
221,Luna,rvpanoz/luna,,dev-tools,,https://github.com/rvpanoz/luna,https://github.com/rvpanoz/luna,GPL-3.0,2017-09-18 22:22:06.000,2020-11-01 09:43:41.000,2020-10-31 22:27:04.000,1491.0,,42,21.0,433.0,9.0,84.0,982,2020-10-29 23:06:39.000,.3.4.6,26.0,Manage npm dependencies through a modern UI.,,,10.0,16,,,,,169.0,,,,False,3,,,,,,8461.0,,,,,,,,,,,,,,,,,,,,
222,dashboard-ui-kit,march08/dashboard-ui-kit,@duik/it,ui-frameworks,,https://github.com/march08/dashboard-ui-kit,https://github.com/march08/dashboard-ui-kit,MIT,2019-02-27 06:58:38.000,2021-10-05 21:04:14.000,2020-05-19 14:07:37.000,202.0,,28,6.0,30.0,24.0,10.0,183,2020-05-14 18:39:21.000,0.6.0,36.0,React UI components for rapid development.,26.0,25.0,1.0,16,https://www.npmjs.com/package/@duik/it,2020-05-14 18:31:07.948,1.0,426.0,426.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
223,datav,sunface/datav,,others,,https://github.com/sunface/datav,https://github.com/sunface/datav,Apache-2.0,2017-09-28 03:36:52.000,2021-12-08 13:04:32.000,2021-12-08 13:04:26.000,356.0,3.0,456,77.0,12.0,22.0,5.0,2772,,,,"https://datav.io is a modern APM, provide observability for your business, application and infrastructure. Its also a..",,,5.0,15,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
224,grid,paramquery/grid,,data-tables,,https://github.com/paramquery/grid,https://github.com/paramquery/grid,GPL-3.0,2012-12-29 14:40:41.000,2021-07-13 03:03:25.000,2021-07-13 02:43:19.000,148.0,,247,83.0,19.0,75.0,83.0,522,2021-07-13 03:03:26.000,3.5.1,2.0,jQuery grid plugin based on jQueryui widget design.,,,10.0,14,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
225,flat-ui,githubocto/flat-ui,@githubocto/flat-ui,data-tables,,https://github.com/githubocto/flat-ui,https://github.com/githubocto/flat-ui,MIT,2021-03-17 17:49:04.000,2021-10-26 20:20:37.000,2021-10-26 20:20:37.000,189.0,2.0,7,3.0,9.0,,6.0,57,2021-09-01 19:46:14.194,0.10.2,56.0,Welcome friends! **flat-ui** is a React component that will render your flat dataset (an array of objects) in a table..,3.0,3.0,6.0,14,https://www.npmjs.com/package/@githubocto/flat-ui,2021-09-01 19:46:14.194,,929.0,929.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
226,React Ansi,RaoHai/react-ansi,react-ansi,other-components,,https://github.com/RaoHai/react-ansi,https://github.com/RaoHai/react-ansi,MIT,2019-05-29 15:39:22.000,2021-12-09 00:12:01.000,2020-12-17 09:06:28.000,115.0,,6,1.0,426.0,15.0,2.0,23,2020-12-17 09:09:03.463,2.1.4,23.0,A foldable and searchable ansi log viewer for React.,14.0,14.0,4.0,14,https://www.npmjs.com/package/react-ansi,2020-12-17 09:09:03.463,,1461.0,1461.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
227,editablegrid,webismymind/editablegrid,,data-tables,,https://github.com/webismymind/editablegrid,https://github.com/webismymind/editablegrid,,2010-09-06 12:51:07.000,2020-12-28 08:39:34.000,2018-11-08 14:50:09.000,579.0,,273,77.0,24.0,79.0,110.0,783,,,,EditableGrid is an open source Javascript library aimed at turning HTML tables into advanced editable components. It..,,,26.0,13,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
228,matx-react,uilibrary/matx-react,,admin-dashboards,,https://github.com/uilibrary/matx-react,https://github.com/uilibrary/matx-react,MIT,2020-01-16 10:56:54.000,2022-01-03 12:46:57.000,2021-12-29 07:34:54.000,33.0,6.0,237,24.0,5.0,4.0,14.0,649,,,,Matx React Redux Material Design Admin Dashboard Template.,,,5.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Notus React,creativetimofficial/notus-react,notus-react,admin-dashboards,,https://github.com/creativetimofficial/notus-react,https://github.com/creativetimofficial/notus-react,MIT,2020-09-01 07:23:16.000,2022-01-11 20:17:18.000,2021-03-19 12:57:49.000,304.0,,107,10.0,7.0,1.0,3.0,457,2021-03-19 13:05:10.458,1.1.0,2.0,Notus React: Free Tailwind CSS UI Kit and Admin.,,,2.0,13,https://www.npmjs.com/package/notus-react,2021-03-19 13:05:10.458,,6.0,6.0,,,,True,3,,https://demos.creative-tim.com/notus-react/,,,,,,,,,,,,,,,,,,,,,,,,
230,react-charty,99ff00/react-charty,react-charty,data-viz,,https://github.com/99ff00/react-charty,https://github.com/99ff00/react-charty,MIT,2019-08-20 00:07:35.000,2021-08-06 17:24:46.000,2021-08-06 17:16:57.000,28.0,,6,3.0,3.0,,4.0,54,2021-08-06 17:24:46.000,0.1.7,7.0,Data Visualization Component.,14.0,13.0,2.0,13,https://www.npmjs.com/package/react-charty,2021-08-06 17:20:48.404,1.0,93.0,93.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
231,Volt React Dashboard,themesberg/volt-react-dashboard,@themesberg/volt-react-dashboard,admin-dashboards,,https://github.com/themesberg/volt-react-dashboard,https://github.com/themesberg/volt-react-dashboard,MIT,2021-01-20 16:17:34.000,2021-12-03 01:30:42.000,2021-12-02 14:05:03.000,50.0,2.0,175,12.0,8.0,2.0,5.0,494,2021-01-26 17:27:51.789,1.0.0,1.0,Free and open source React.js admin dashboard template and UI library based on Bootstrap 5.,1.0,1.0,3.0,12,https://www.npmjs.com/package/@themesberg/volt-react-dashboard,2021-01-26 17:27:51.789,,20.0,20.0,,,,True,3,['bootstrap'],https://demo.themesberg.com/volt-react-dashboard/,,,,,,,,,,,,,,,,,,,,,,,,
232,editable-react-table,archit-p/editable-react-table,,data-tables,,https://github.com/archit-p/editable-react-table,https://github.com/archit-p/editable-react-table,MIT,2021-05-13 10:45:54.000,2021-08-02 17:33:26.000,2021-08-02 17:33:26.000,15.0,,40,8.0,4.0,1.0,3.0,419,,,,React table built to resemble a database.,,,1.0,8,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Material-UI Theme Creator,bareynol/mui-theme-creator,,dev-tools,,https://github.com/bareynol/mui-theme-creator,https://github.com/bareynol/mui-theme-creator,0BSD,2020-08-25 14:51:49.000,2020-08-27 18:19:42.000,2020-08-27 18:08:37.000,102.0,,32,5.0,,6.0,2.0,156,,,,A tool to help design and customize themes for the Material-UI component library. Includes basic site templates to..,,,1.0,7,,,,,,,,,False,3,['material-ui'],https://bareynol.github.io/mui-theme-creator/,,,,,,,,,,,,,,,,,,,,,,,,
234,plain-free-bootstrap-admin-template,PlainAdmin/plain-free-bootstrap-admin-template,,admin-dashboards,,https://github.com/PlainAdmin/plain-free-bootstrap-admin-template,https://github.com/PlainAdmin/plain-free-bootstrap-admin-template,MIT,2021-05-30 09:02:55.000,2021-11-24 07:59:56.000,2021-11-24 07:59:55.000,30.0,6.0,11,2.0,,,1.0,128,2021-06-05 18:32:00.000,1.0,1.0,"Free Bootstrap 5 Admin and Dashboard Template that comes with all essential dashboard components, elements, charts,..",,,2.0,6,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
